ID,鄰近捷運站點統計,鄰近火車站點統計,鄰近公車站點統計,鄰近腳踏車站點統計,鄰近國小統計,鄰近國中統計,鄰近醫療機構統計,鄰近便利商店統計,主要用途_一般事務所,主要用途_住商用,主要用途_住家用,主要用途_住工用,主要用途_其他,主要用途_商業用,主要用途_國民住宅,主要用途_工業用,主要用途_店鋪,主要用途_廠房,主要用途_辦公室,主要用途_集合住宅,主要建材_其他,主要建材_加強磚造,主要建材_磚造,主要建材_鋼筋混凝土加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨造,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地面積,移轉層次,總樓層數,屋齡,建物面積,車位面積,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積
TR-5480,3,0,18,3,24,6,75,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06359942943599839,0.25,0.196969696969697,0.06934812760055478,0.19864594553008152,0.11294019587414042,0.9113221954637376,0.9385539004417627,0.16332927389247137,0.27129476584022044,0.0
TR-5481,0,1,0,0,4,2,34,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06467493346458128,0.02272727272727272,0.045454545454545456,0.6435506241331482,0.08097399599938451,0.0,0.5426145183892325,0.17582628488309382,0.09760626085567688,0.1824793388429752,0.0
TR-5482,0,1,0,0,3,3,27,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.056581309927449044,0.06818181818181819,0.18181818181818182,0.1289875173370319,0.09501461763348204,0.03698687226505522,0.563072172388041,0.04734470962180737,0.0780810157918904,0.0840771349862259,0.02525789309159112
TR-5483,1,1,52,1,3,0,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.027706761092274594,0.5227272727272728,0.3939393939393939,0.006934812760055479,0.058008924449915344,0.12002500520941861,0.8945035089044219,0.9209877707143619,0.05548124338677153,0.047933884297520664,0.0
TR-5484,2,0,25,2,5,1,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09007346239381675,0.045454545454545456,0.045454545454545456,0.5575589459084604,0.1159024465302354,0.0,0.8941231095410315,0.9382407606938905,0.167102557447743,0.11933884297520662,0.0
TR-5485,0,0,6,2,5,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06388539501986948,0.29545454545454547,0.196969696969697,0.2302357836338419,0.12005693183566701,0.20618878933111062,0.7508915610079465,0.8407162482491106,0.12537682924394578,0.10876033057851239,0.012816505157861839
TR-5486,1,0,70,1,4,5,44,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06141993875095701,0.02272727272727272,0.045454545454545456,0.6796116504854369,0.0760501615633174,0.0,0.9284066021665982,0.9453251266027358,0.111401704965162,0.07911845730027549,0.0
TR-5487,0,0,16,0,5,2,31,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.028590861861533423,0.36363636363636365,0.28787878787878785,0.41886269070735094,0.12505770118479764,0.07824546780579286,0.9011409183847572,0.9391296735265602,0.16993751123001055,0.16617079889807163,0.0
TR-5488,1,0,8,4,2,1,57,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.028008676947756023,0.2727272727272727,0.28787878787878785,0.4008321775312066,0.1142483458993691,0.0,0.8985004992741645,0.9266276532701223,0.1497135099522849,0.10468319559228652,0.0
TR-5489,0,0,6,2,1,1,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06155665536475992,0.0,0.09090909090909091,0.27323162274618584,0.07408832128019693,0.0,0.8603962306898375,0.8933573968322381,0.07664357443750121,0.047052341597796137,0.004251328540168809
TR-5490,0,0,0,1,1,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15916889970469209,0.02272727272727272,0.13636363636363638,0.10540915395284327,0.3203954454531466,0.24744738487184828,0.922535585521329,0.9500289570089429,0.31593763101679007,0.3201101928374656,0.0
TR-5491,0,0,49,2,1,1,21,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03985631083889315,0.38636363636363635,0.25757575757575757,0.23300970873786409,0.09209109093706722,0.0,0.8702306730551383,0.9452375821570946,0.0977060831719539,0.050247933884297526,0.0
TR-5492,0,0,9,0,2,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13834012359181885,0.02272727272727272,0.030303030303030304,0.42441054091539526,0.1170949376827204,0.0,0.9445847633272638,0.9475575099665985,0.11317854219489308,0.10093663911845732,0.01375429821819318
TR-5493,0,0,28,1,5,2,79,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10588701739035325,0.18181818181818182,0.196969696969697,0.2621359223300971,0.22715033082012615,0.16065847051469057,0.9116354655277062,0.9174893599827598,0.22224440495917264,0.35206611570247937,0.037074085651766196
TR-5494,0,0,16,5,4,2,23,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03464854715811732,0.15909090909090912,0.196969696969697,0.2302357836338419,0.0840898599784582,0.06605542821421129,0.6548994598888451,0.6139592985669644,0.0724909660803769,0.11327823691460055,0.024757736792747738
TR-5495,0,0,2,0,2,1,9,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.039088419191366804,0.6136363636363636,0.40909090909090906,0.06934812760055478,0.1221341744883828,0.07855803292352571,0.7734106439098342,0.8504740868440894,0.12232226636586874,0.041542699724517906,0.025758049390434506
TR-5496,0,0,75,2,15,2,30,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04129981041962886,0.22727272727272724,0.18181818181818182,0.7170596393897365,0.1552546545622403,0.0,0.9154618355947517,0.925859955823725,0.206452514524147,0.10589531680440772,0.0
TR-5497,0,0,15,1,0,1,7,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.061274107696233905,0.06818181818181819,0.10606060606060605,0.17337031900138694,0.09224496076319431,0.12721400291727442,0.848634618020301,0.9380252666738489,0.09331390125576472,0.05509641873278238,0.016442638324476396
TR-5498,0,2,0,1,5,1,19,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11550275256115788,0.18181818181818182,0.21212121212121213,0.34812760055478503,0.16921834128327434,0.0,0.6766829175512351,0.5972719803900439,0.18189622471999836,0.15834710743801655,0.0
TR-5499,0,0,21,3,1,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04152653213751868,0.02272727272727272,0.196969696969697,0.01941747572815534,0.09193722111094013,0.11325276099187329,0.6536995236616796,0.5936590884602957,0.09600910379524444,0.03570247933884298,0.0
TR-5500,0,0,24,2,4,1,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08903783404425972,0.045454545454545456,0.10606060606060605,0.00277392510402219,0.1365594706877981,0.11929568660137528,0.8794134018052188,0.9232841288654239,0.13955159815528356,0.09707988980716256,0.0
TR-5501,0,1,0,0,1,0,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004829514382587788,0.06818181818181819,0.07575757575757576,0.5728155339805825,0.041583320510847815,0.0,0.9373655665852725,0.5389303415580216,0.05362454830401882,0.01983471074380165,0.0
TR-5502,0,0,49,5,2,2,21,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.025818932516679438,0.11363636363636363,0.15151515151515152,0.2482662968099861,0.03708262809663024,0.12169201917066054,0.8687398431971448,0.9443756060769317,0.036035856176006714,0.03614325068870525,0.0
TR-5503,0,0,0,1,6,2,24,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08474835028619343,0.15909090909090912,0.10606060606060605,0.5312066574202496,0.14432989690721645,0.0,0.5711752382390867,0.017572863915527037,0.18812513725568486,0.11305785123966944,0.0
TR-5504,0,0,53,4,21,4,70,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08760458820955921,0.11363636363636363,0.09090909090909091,0.2302357836338419,0.12755808585936296,0.12690143779954155,0.9222614742153564,0.928853302445857,0.14276587673940383,0.08308539944903583,0.01200375117224133
TR-5505,0,0,10,0,4,1,4,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03616724087644464,0.15909090909090912,0.10606060606060605,0.478502080443828,0.09789967687336511,0.0,0.8308901065397923,0.8923944079301798,0.1452614346463295,0.060385674931129486,0.0025633010315723615
TR-5506,2,0,45,4,20,2,50,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021318677312333667,0.22727272727272724,0.196969696969697,0.013869625520110958,0.06747191875673181,0.0,0.9069448057306045,0.913388239413857,0.05981353191319448,0.02280991735537191,0.02000625195373554
TR-5507,0,0,0,0,4,0,3,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.059627811805023884,0.045454545454545456,0.09090909090909091,0.450762829403606,0.1114402215725496,0.0,0.7404809254892747,0.8021057806270875,0.1247579308830282,0.04374655647382922,0.029071584870271953
TR-5508,0,0,5,0,10,4,49,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13050284370556708,0.045454545454545456,0.045454545454545456,0.7295423023578363,0.11597938144329895,0.0,0.913587809319225,0.9574668677944178,0.1712551658048673,0.2038567493112948,0.0
TR-5509,2,0,30,4,2,1,64,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06791055999125013,0.2727272727272727,0.2727272727272727,0.32871012482662965,0.1337128789044468,0.0,0.8973089542094267,0.9266848938691954,0.16123300525065382,0.09586776859504133,0.0
TR-5510,0,0,2,0,1,0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08559029676619635,0.15909090909090912,0.13636363636363638,0.08599167822468794,0.09751500230804735,0.05886643050635549,0.6815302123803211,0.5841739844844298,0.09630857074407552,0.05256198347107439,0.03969990622069397
TR-5511,0,0,0,0,1,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08745761784972109,0.18181818181818182,0.18181818181818182,0.2801664355062413,0.12090321587936603,0.10752240050010418,0.7743700334807381,0.8494302876845161,0.13727564934416736,0.101267217630854,0.015692403876211312
TR-5512,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2206651718983557,0.0,0.015151515151515152,0.020804438280166433,0.10197722726573316,0.0,0.0,0.701938099342744,0.12952943760107008,0.10038567493112949,0.0
TR-5513,0,0,28,0,3,3,30,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0813258777206606,0.0,0.045454545454545456,0.6504854368932039,0.09009078319741495,0.0,0.9004836106612516,0.9147788492619338,0.1307273053963944,0.1824793388429752,0.0
TR-5514,1,0,34,1,19,4,39,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08733343359218346,0.29545454545454547,0.196969696969697,0.19972260748959778,0.2638867518079704,0.15284434257136903,0.9098117862267461,0.9408637269690772,0.2572221445826429,0.1159228650137741,0.11272272585182871
TR-5515,0,1,2,2,3,2,54,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06999434904662948,0.045454545454545456,0.030303030303030304,0.8099861303744798,0.06747191875673181,0.0,0.8943189033310118,0.9225938745824802,0.11747090179480521,0.0,0.02350734604563926
TR-5516,0,0,6,0,0,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.061291197272959265,0.22727272727272724,0.16666666666666666,0.26629680998613037,0.07051084782274195,0.07730777245259428,0.5380469289744042,0.17724046438961238,0.08574736968196606,0.0660055096418733,0.0
TR-5517,2,0,5,1,20,3,66,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09673611870647852,0.0,0.030303030303030304,0.7226074895977807,0.08116633328204335,0.0,0.908052439171065,0.9141795065186944,0.13751522290323223,0.060606060606060615,0.0
TR-5518,0,0,13,4,7,2,9,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08416958328776111,0.045454545454545456,0.045454545454545456,0.5617198335644937,0.08189721495614707,0.0,0.8981061146400612,0.9507697177028334,0.1344606600251552,0.08429752066115705,0.0
TR-5519,0,0,53,1,19,5,39,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08808765357832948,0.02272727272727272,0.030303030303030304,0.8474341192787793,0.0757424219110632,0.0,0.9099432477714472,0.9416819308264195,0.13917227335343088,0.0,0.0
TR-5520,2,0,0,1,10,4,54,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02506926975099348,0.02272727272727272,0.07575757575757576,0.20665742024965325,0.028965994768425887,0.0,0.9126927519936003,0.9272674011421174,0.020523468226556707,0.033829201101928386,0.01587996248827759
TR-5521,0,0,5,0,4,1,25,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.057469967917167956,0.06818181818181819,0.07575757575757576,0.46185852981969483,0.13209724573011228,0.0,0.5437305429921206,0.16593712961965323,0.15741979276887139,0.09410468319559229,0.0026883401062832244
TR-5522,0,0,24,0,1,1,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06798461482372671,0.13636363636363635,0.09090909090909091,0.47156726768377244,0.1175180797045699,0.0,0.8916589048414211,0.9657162482491106,0.16985765337698894,0.10721763085399451,0.0
TR-5523,0,2,8,1,4,2,12,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08206414743519631,0.2727272727272727,0.18181818181818182,0.37031900138696255,0.1639098322818895,0.0,0.5605827942011474,0.04912253528714494,0.1496536165625187,0.1710192837465565,0.0
TR-5524,0,1,5,0,1,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08259278500856755,0.0,0.07575757575757576,0.04576976421636616,0.09905370056931834,0.1332569285267764,0.743289167848422,0.8382818392414606,0.0895605821637485,0.062369146005509656,0.025883088465145362
TR-5525,1,0,7,2,4,2,46,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1354759105326479,0.02272727272727272,0.030303030303030304,0.8266296809986129,0.10601631020156947,0.0,0.922303430027495,0.9332170563516868,0.16223122841342408,0.15966942148760332,0.0
TR-5526,0,0,2,3,1,1,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05951160268329139,0.02272727272727272,0.07575757575757576,0.420249653259362,0.10247730420064624,0.0,0.8607878182697983,0.8935594224760255,0.11100241570005388,0.1315702479338843,0.0
TR-5527,0,0,16,3,0,1,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.027345601370811913,0.02272727272727272,0.196969696969697,0.09015256588072122,0.0700107708878289,0.08491352365076058,0.8865626721936457,0.9158024458571266,0.06628201800794581,0.06876033057851241,0.0
TR-5528,0,0,5,0,1,1,3,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.026198321119982507,0.29545454545454547,0.2727272727272727,0.12482662968099861,0.07889675334666871,0.0,0.5710214002612449,0.07348009373989939,0.07131306274830798,0.05146005509641874,0.01769302907158487
TR-5529,0,0,48,3,1,2,10,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10055051223157971,0.045454545454545456,0.045454545454545456,0.6407766990291262,0.09682258809047543,0.0,0.930451248744822,0.9417492727076819,0.1341012996865579,0.15140495867768597,0.0
TR-5530,0,2,5,0,2,3,23,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13490056144956064,0.02272727272727272,0.06060606060606061,0.4882108183079056,0.17052623480535464,0.07293186080433423,0.5732898111708749,0.03341167438853532,0.21032562039569563,0.09983471074380168,0.013379180994060637
TR-5531,0,0,12,1,5,1,10,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09746071675963396,0.20454545454545453,0.18181818181818182,0.23578363384188625,0.19891521772580395,0.0,0.6683812608560664,0.6077672125848501,0.1775639361935754,0.1187878787878788,0.0
TR-5532,0,0,0,1,1,2,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09749489591308469,0.045454545454545456,0.18181818181818182,0.016643550624133148,0.1995691644868441,0.07824546780579286,0.8467466064740615,0.9159236612434007,0.19012158358122538,0.1453443526170799,0.06570803376055018
TR-5533,0,0,8,0,1,1,9,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.056064065405228035,0.36363636363636365,0.25757575757575757,0.10402219140083217,0.15148484382212649,0.12262971452385912,0.8367890937264874,0.8887848830944947,0.15258839266106328,0.13674931129476586,0.0
TR-5534,1,0,40,1,12,3,59,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008159703233803647,0.18181818181818182,0.18181818181818182,0.26907073509015256,0.026734882289582998,0.0,0.9128577781880124,0.9397694213985552,0.02437660963484993,0.0,0.009815567364801504
TR-5535,2,0,44,2,9,1,10,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09507729045900322,0.18181818181818182,0.196969696969697,0.1567267683772538,0.18268195106939528,0.10054177953740362,0.8899806723558749,0.984979393384334,0.18077821477769568,0.13399449035812674,0.06301969365426695
TR-5536,0,1,22,1,5,1,45,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.038728398775019136,0.18181818181818182,0.15151515151515152,0.6324549237170596,0.12398061240190796,0.0,0.9265465611617845,0.9330756384010339,0.1559823514144822,0.10457300275482095,0.0
TR-5537,0,0,10,0,6,3,21,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14058797258376168,0.0,0.030303030303030304,0.7226074895977807,0.10190029235266962,0.0,0.9203678685608317,0.9173479420321087,0.1636886342310687,0.11239669421487604,0.0
TR-5538,0,2,86,2,2,2,22,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04869617922636625,0.29545454545454547,0.22727272727272727,0.42857142857142855,0.10778581320203104,0.06074182121275265,0.9525563676336083,0.943149983837948,0.12124418535007683,0.08429752066115705,0.029446702094404496
TR-5539,0,0,7,0,4,3,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1186324237121295,0.06818181818181819,0.28787878787878785,0.061026352288488205,0.21080166179412213,0.19108147530735572,0.9504501858642478,0.9387491918974256,0.21459801553235242,0.12451790633608817,0.02588308846514535
TR-5540,0,0,3,4,1,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07324022931933355,0.2727272727272727,0.196969696969697,0.11234396671289874,0.12825050007693486,0.08345488643467389,0.8904981273722515,0.9485137646805306,0.1233404539918944,0.07922865013774105,0.031072210065645513
TR-5541,1,1,13,2,0,0,11,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03507009005067629,0.20454545454545453,0.16666666666666666,0.1858529819694868,0.07655023849823048,0.0,0.8922043303992235,0.9152536095248358,0.07927888358721474,0.07515151515151516,0.0
TR-5542,2,0,10,1,2,0,27,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.016222565532830226,0.15909090909090912,0.15151515151515152,0.5686546463245492,0.058008924449915344,0.0,0.5624624145849592,0.02688624609417012,0.06260855676895123,0.1341046831955923,0.009815567364801504
TR-5543,1,0,32,2,1,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06251139305115025,0.36363636363636365,0.2424242424242424,0.012482662968099861,0.09136020926296351,0.131173161075224,0.8966068936196399,0.9635613080487015,0.081015791890435,0.0866115702479339,0.012816505157861832
TR-5544,1,1,60,6,5,1,25,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.019593769368186943,0.22727272727272724,0.18181818181818182,0.21775312066574204,0.06804893060470839,0.0,0.9273185481051357,0.9347827550910459,0.08560761843917825,0.04341597796143251,0.0
TR-5545,0,0,17,1,2,1,16,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22174295453716866,0.06818181818181819,0.3787878787878788,0.14701803051317616,0.6713340513925218,0.21973327776620125,0.8496639339447694,0.9340116905505873,0.717403022619737,0.45520661157024805,0.022256955298530758
TR-5546,0,1,0,0,1,1,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06739673338437419,0.045454545454545456,0.12121212121212122,0.17753120665742023,0.08447453454377596,0.07730777245259428,0.792047415661825,0.8172711722874695,0.07718261494539716,0.034600550964187335,0.029946858393247885
